track_pt,track_eta,track_phi,det_raw_id
85.2886,-1.30585,2.77707,604051080 604054664 604058760 604062856 637583620 637583652 637616456 637616488 
82.6027,1.30571,-0.364442,604018456 604022040 604026136 604030232 637584006 637584038 637616842 637616874 
912.459,-2.11017,1.72937,604050008 604050520 604054064 604058160 604062256 687884832 687901216 
1171.14,2.11025,-1.41226,604017384 604017896 604021368 604025464 604029560 637575746 637575778 687889442 687905826 
185.821,-1.25553,-1.73625,604051160 604054744 604058840 604062936 637575684 637575716 637575784 637608520 
177.516,1.25556,1.40553,604018248 604021832 604025928 604030024 637575302 637575334 637575402 637608138 
527.416,-0.27973,-3.01176,576552960 580714496 584908800 589103104 637567765 637567793 637567857 637569841 637571921 637571953 
520.058,0.279214,0.129691,574980096 579207168 583401472 587595776 587857920 637566997 637569045 637569081 637571161 637571193 
309.429,0.123262,-1.86355,577077248 581533696 585465856 589922304 637568021 637570069 637572181 637633717 637633781 
313.758,-0.123808,1.27788,575504384 579698688 579960832 583892992 588349440 637567253 637569301 637571413 637633013 
915.827,-2.09767,-1.48367,604050144 604050152 604050656 604050664 604054128 604054136 604058224 604058232 604062320 604062328 687889184 687889440 687905568 687905824 
892.799,2.09763,1.65794,604017232 604017240 604017744 604017752 604021288 604021296 604025384 604025392 604029480 604029488 687884578 687884834 687900962 687901218 
743.901,-1.31136,-1.23948,604051184 604054768 604058864 604062960 637588004 637620740 637620808 637620840 637653576 
792.759,1.31112,1.90222,604018272 604021856 604025952 604030048 637587590 637587622 637620358 637620426 637620458 637653194 
290.665,0.521481,1.17432,575537152 579731456 583925760 588120064 588414976 637567257 637567485 637569305 637600057 637634873 637636953 637636985 
335.505,-0.521493,-1.96737,577044480 581238784 585433088 637568017 637570065 637600817 637633649 637635633 637637713 
578.808,-0.474442,-2.23443,577044480 581238784 585433088 589365248 589627392 637568017 637570065 637570097 637600817 637633617 637633649 637635633 
648.702,0.474353,0.907322,575537152 579731456 583925760 588120064 637567257 637569305 637569337 637600057 637632857 637632889 637634873 
67.6228,-1.56162,1.61911,604050000 604050512 604051024 604054608 604058704 604062800 637579492 637612228 637644932 637644964 687884576 687900960 
68.2956,1.56135,-1.52268,604017376 604017888 604018400 604018408 604021992 604026080 604026088 604030176 604030184 637579878 637583974 637612614 637616710 637645318 637645350 637649414 637649446 687889186 687905570 
300.088,-0.21279,-2.02596,577077248 581271552 589627392 637568113 637633557 637633589 637635605 637635637 
315.986,0.212422,1.11572,575504384 579698688 588120064 637571449 637632789 637632821 637634837 637634869 
955.175,-0.0299915,-1.39369,577339392 581533696 585728000 590970880 637568149 637570197 637570229 637572309 637572341 637600949 
847.257,0.0298608,1.74788,575766528 579960832 584155136 590708736 637567381 637569429 637569461 637571541 637575669 637600181 
1121.49,-1.98638,-1.18725,604050160 604050672 604054136 604058232 604062328 687889696 687906080 
820.653,1.9866,1.95444,604017248 604017760 604021296 604025392 604029488 687885090 687901474 
722.54,-2.06426,2.47084,604050040 604050552 604054080 604058176 604062272 687885856 687902240 
1490.55,2.06421,-0.670643,604017416 604017928 604021384 604025480 604029576 687890466 687906850 
881.161,-2.2339,-0.135962,604050208 604050720 604054160 604058256 604062352 687886656 
528.648,2.23393,3.00561,604017296 604017808 604021320 604025416 604029512 687886626 687886882 687903010 687903266 
760.855,-1.58934,2.94324,604050064 604050576 604051088 604058768 604062864 637587812 637620548 637653252 637653284 687886624 687903008 
822.665,1.58913,-0.198433,604017440 604017952 604018464 604026144 604030240 637588198 637620934 637653638 637653670 687891234 687907618 
206.36,-0.934729,-2.96855,576487424 580681728 604051616 637567757 637569805 637571464 637633325 637635373 
229.47,0.934656,0.172928,575045632 579239936 604018704 637567005 637569053 637571082 637632573 637634621 637636701 
661.639,-2.11874,-0.0340052,604049928 604050440 604054024 604058120 604062216 687882272 687886656 687891232 687898656 687907616 
430.87,2.1186,3.10737,604017304 604017816 604021328 604025424 604029520 687886626 687886882 687903010 687903266 
1046.15,-1.13735,1.98119,575963136 604054624 604058720 637587656 637620392 637633037 637635085 637653128 637653160 
890.954,1.13734,-1.16036,577667072 604022000 604026096 637588042 637620778 637633821 637635869 637653514 637653546 
115.393,-1.48199,-3.03647,604051104 604054688 604058784 604062880 637571524 637636996 637637028 637637096 
112.067,1.48189,0.10496,604018184 604018192 604021768 604021776 604025864 604025872 604029960 604029968 637567046 637571142 637599782 637603878 637632518 637632550 637632618 637636614 637636646 637636714 
683.637,0.174614,-0.0538688,574980096 579174400 583368704 587563008 637566997 637567029 637567061 637569045 637569077 637571189 
728.394,-0.174977,3.0877,576552960 580747264 584941568 589103104 637567765 637567797 637567829 637569813 637569845 
882.5,-1.61449,1.67081,604050000 604050008 604050512 604050520 604051024 604051032 604054064 604058704 604058712 604062800 604062808 637579492 637583588 637612228 637616324 637644932 637649028 637649060 687884576 687884832 687900960 687901216 
802.883,1.61417,-1.47074,604017376 604017384 604017888 604017896 604018400 604018408 604021360 604026080 604026088 604030176 604030184 637579878 637583974 637612614 637616710 637616742 637645318 637649414 687889186 687889442 687905570 687905826 
834.403,-1.32338,-3.11566,604051096 604054680 604058776 604062872 637567364 637567396 637600232 637632968 
975.596,1.32345,0.0259607,604018184 604021768 604025864 604029960 637566982 637567014 637599850 637632586 
571.982,-1.74566,0.528231,604049952 604050464 604054032 604058128 604062752 637612132 637644868 637644900 687883040 687899424 
563.938,1.74579,-2.6134,604017328 604017840 604021336 604025432 604030128 637612518 637645254 637645286 687887650 687904034 
134.569,-0.780304,-1.43109,577306624 581468160 585662464 590905344 637568173 637570221 637572301 637633681 637635729 637637869 
138.089,0.780053,1.71058,575799296 580026368 584220672 590774272 637567421 637569469 637571549 637632921 637637085 637641213 
66.3204,-0.421553,-0.407917,577830912 582025216 586219520 590413824 637568401 637568433 637570449 637570481 637572561 637638097 637638129 
65.2338,0.421426,2.73366,576323584 580517888 584712192 588906496 637567641 637567673 637569689 637569721 637571801 637637337 637637369 
110.965,-0.925337,-0.521444,577798144 581992448 586186752 604051728 637568397 637568429 637570445 637579912 637603245 637633965 637633997 637636013 
109.924,0.925195,2.6202,576356352 580550656 584744960 604018816 637567645 637567677 637569693 637579530 637602493 637633213 637633245 637637341 
977.959,0.814783,-1.63554,577372160 581599232 585793536 589987840 637568189 637570205 637570237 637633689 637633757 637633789 
988.585,-0.815076,1.5061,575733760 579895296 584089600 588283904 637567405 637569421 637569453 637632913 637632973 637637101 
443.182,-2.08407,0.30949,604049944 604050456 604054032 604058128 604062224 687882528 687882784 687898912 687899168 
538.701,2.08424,-2.83184,604017320 604017832 604021336 604025432 604029528 687887138 687887394 687903522 687903778 
475.968,-2.32717,-1.54655,604050144 604050656 604054128 604058224 604062320 
543.403,2.32716,1.59487,604017232 604017744 604021288 604025384 604029480 
67.7774,-0.949347,-1.888,577011712 581206016 604051664 637568013 637570061 637571592 637633581 637635629 
65.8864,0.949556,1.25375,575569920 580026368 604018752 637567261 637569309 637571210 637632957 
268.226,-1.68103,-2.72936,604050088 604050096 604050600 604050608 604054104 604062888 637608420 637641092 637641156 687887392 687887648 687903776 687904032 
279.397,1.68107,0.412197,604017176 604017184 604017688 604017696 604018200 604021264 604029976 637608006 637608038 637640710 637640774 687882786 687883042 687899170 687899426 
248.042,-1.1637,3.0803,576487424 604054680 604058776 637567432 637632936 637633293 637635341 
251.616,1.16372,-0.0613305,575045632 604021768 604025864 637567050 637632541 637632554 637634589 
505.6,-1.28371,2.91011,604051088 604054672 604058768 604062864 637587716 637587748 637620552 637620584 
487.913,1.28356,-0.231555,604018464 604022048 604026144 604030240 637588102 637588134 637620938 637620970 
435.062,-1.06934,0.337478,574914560 604051480 604054552 637607976 637632525 637632685 637640712 
451.1,1.06943,-2.80406,604018856 604021928 637608330 637608362 637633469 637641098 
169.464,-1.96862,-1.31883,604050152 604050160 604050664 604050672 604054136 604058232 604062328 687889440 687889696 687905824 687906080 
168.337,1.96834,1.82289,604017240 604017248 604017752 604017760 604021296 604025392 604029488 687884834 687885090 687901218 687901474 
6.74663,-2.20107,-2.92316,604050072 604050080 604050584 604050592 604054096 604058192 604062288 687886880 687887136 687903264 687903520 
6.91315,2.20282,0.219348,604017176 604017688 604021264 604025360 604029456 687882530 687882786 687898914 687899170 
265.813,-1.70998,-1.33435,604050152 604050160 604050664 604050672 604054136 604062952 637616740 637620836 637649476 687889440 687889696 687905824 687906080 
262.594,1.71021,1.80711,604017240 604017752 604021296 604030040 637616358 637649094 687884834 687885090 687901218 687901474 
434.6,-0.0519336,-1.02915,577601536 581795840 585990144 590184448 637568277 637568341 637568373 637570325 637570357 637601077 
447.238,0.0527772,2.11257,576028672 580222976 584417280 588611584 637567509 637567573 637567605 637569557 637569589 637571669 637600309 
631.541,-1.61219,-2.3966,604050104 604050616 604051128 604054112 604058808 604062904 637583844 637616580 637616612 637649284 637653380 687887904 687904288 
572.309,1.61214,0.745037,604017192 604017704 604018216 604025896 604029992 637583462 637616198 637648902 637648934 687883298 687899682 
81.6249,-1.70962,3.06501,604050064 604050072 604050576 604050584 604054088 604054096 604058184 604062864 604062872 637600228 637620580 637632964 637653316 687886624 687886880 687903008 687903264 
77.2808,1.70968,-0.0765945,604017160 604017440 604017672 604017952 604021256 604029960 637599846 637632518 637632582 687882274 687891234 687898658 687907618 
225.788,-1.98509,-1.95567,604050128 604050640 604054120 604058216 604062312 687888672 687905056 
213.05,1.98491,1.18597,604017216 604017728 604021280 604025376 604029472 687883810 687884066 687900194 687900450 
562.551,-2.1508,-1.95088,604050128 604050640 604054120 604058216 604062312 687888416 687888672 687904800 687905056 
470.219,2.15064,1.19079,604017216 604017728 604021280 604025376 604029472 687883810 687884066 687900194 687900450 
1072.89,-1.86665,2.71943,604050048 604050056 604050560 604050568 604054080 604054088 604058176 604058184 604062272 604062280 637645156 637649252 687886112 687886368 687902496 687902752 
786.346,1.86669,-0.422042,604017424 604017432 604017936 604017944 604021384 604021392 604025480 604025488 604029576 604029584 637645542 637649638 687890722 687890978 687907106 687907362 
837.584,-0.194158,-2.13842,577077248 581271552 585465856 637633557 637633589 637633621 637635605 637635637 
780.777,0.194489,1.00326,575504384 579698688 583892992 588120064 637571449 637632789 637632821 637632853 637634837 637634869 
219.901,-0.956135,-2.67837,576749568 580943872 604051632 637567885 637569933 637579656 637612424 637633453 637635501 
228.221,0.956309,0.463268,575307776 579502080 604018720 637567133 637569181 637579274 637612042 637632701 637634749 
778.518,-1.23901,-2.14979,604051144 604054728 604058824 604062920 637567492 637567524 637567592 637600328 637633064 637633549 
730.891,1.23929,0.991658,604018232 604021816 604025912 604030008 637567110 637567142 637567210 637599946 637632682 637632797 
490.824,-1.84827,-2.96928,604050080 604050592 604054096 604058192 604062288 637637092 687887136 687903520 
535.265,1.84793,0.172161,604017168 604017680 604021256 604025352 604029448 637636710 687882530 687898914 
302.005,-2.26644,-1.64806,604050136 604050144 604050648 604050656 604054128 604058224 604062320 
365.261,2.26709,1.49331,604017224 604017232 604017736 604017744 604021288 604025384 604029480 
755.809,-1.68873,0.308127,604049944 604050456 604054032 604062744 637608036 637640708 637640772 687882784 687899168 
877.82,1.68867,-2.83353,604017320 604017832 604021336 604030120 637608422 637641094 637641158 687887394 687903778 
297.602,-0.22574,-2.43163,576815104 581009408 585170944 589365248 637572081 637633429 637633461 637635477 637635509 
289.86,0.225802,0.710031,575242240 579436544 583663616 588120064 637567353 637571289 637632661 637632693 637634709 637634741 
722.3,-0.0142506,-1.7198,577339392 581533696 585728000 589922304 637600949 637633685 637633749 637633781 637635733 637635765 
671.883,0.0145296,1.42183,575766528 579960832 584155136 588349440 637567381 637567445 637569429 637569461 637571573 637600181 
756.091,-1.94567,-1.88062,604050128 604050640 604054120 604058216 604062312 687888672 687888928 687905056 687905312 
729.906,1.94576,1.26092,604017216 604017728 604021280 604025376 604029472 687884066 687900450 
180.325,-1.50513,2.9723,604051088 604054672 604058768 604062864 637587780 637587812 637653252 637653284 
176.906,1.50502,-0.169287,604018464 604022048 604026144 604030240 637588166 637588198 637653638 637653670 
833.183,-2.11602,-2.48297,604050104 604050616 604054112 604058208 604062304 687887648 687887904 687904032 687904288 
